,date,regions,address,location,risk level
791,2022-10-21,江北新区,沿江街道弘阳时光里二期,"118.710386,32.181291",2
792,2022-10-21,秦淮区,五老村街道延龄巷30号小区,"118.791644,32.037203",2
793,2022-10-21,秦淮区,泷川的深夜食堂（秦淮区洪武路街道洪武路164号）,"118.786810,32.035553",2
794,2022-10-21,秦淮区,新疆玉石阿卜都烧烤（秦淮区洪武路街道太平南路579号）,"118.789519,32.024284",2
795,2022-10-21,秦淮区,洪武路街道火瓦巷32号,"118.790076,32.032547",2
796,2022-10-21,鼓楼区,华侨路街道汉中路280号金陵交运工地,"118.769220,32.043332",2
797,2022-10-21,栖霞区,栖霞街道五福家园小区（枫苑,"118.954330,32.152003",2
798,2022-10-21,栖霞区,尧化街道尧顺佳园二期,"118.891329,32.126393",2
799,2022-10-21,栖霞区,迈皋桥街道新城尚座小区,"118.825503,32.111976",2
800,2022-10-21,雨花台区,铁心桥街道凤翔花园三期,"118.762357,31.966343",2
801,2022-10-21,雨花台区,雨花街道花神大道23号1号楼东楼,"118.777549,31.972760",2
802,2022-10-21,浦口区,华昌龙之谷乐园（龙谷路9号）,,2
803,2022-10-21,江北新区,flag 1,flag 1,1
804,2022-10-21,秦淮区,flag 1,flag 1,1
805,2022-10-21,鼓楼区,flag 1,flag 1,1
806,2022-10-21,栖霞区,flag 1,flag 1,1
807,2022-10-21,雨花台区,flag 1,flag 1,1
808,2022-10-21,浦口区,flag 1,flag 1,1
809,2022-10-06,秦淮区,flag 0,flag 0,0
810,2022-10-05,江宁区,东山街道景祥佳园,"118.860082,31.968827",2
811,2022-10-05,江宁区,安和家园,"118.859476,31.970446",2
812,2022-10-05,江宁区,flag 1,flag 1,1
813,2022-09-29,秦淮区,布丁严选酒店（秦淮区洪武路街道太平南路585号）,"118.789498,32.024205",2
814,2022-09-29,秦淮区,网鱼网咖（秦淮区洪武路街道长白街88号）,"118.794341,32.025122",2
815,2022-09-29,秦淮区,flag 1,flag 1,1
816,2022-09-08,栖霞区,星程酒店（经五路店）,"118.772538,32.079841",3
817,2022-09-08,栖霞区,郑远元修脚房连锁加盟店（迈皋桥街道合作村92-60-112号）,"118.834144,32.110573",2
818,2022-09-08,栖霞区,flag 1,flag 1,1
819,2022-08-06,鼓楼区,凤凰街道曲水文华苑小区,"118.748820,32.050716",3
820,2022-08-06,鼓楼区,flag 1,flag 1,1
821,2022-07-04,六合区,六合区龙池街道沿河花园小区,"118.821190,32.336535",0
822,2022-07-04,六合区,flag 0,flag 0,0
823,2022-06-28,六合区,六合区龙池街道沿河花园小区,"118.821190,32.336535",2
824,2022-06-28,六合区,flag 0,flag 0,1
825,2022-04-05,玄武区,flag 0,flag 0,1
826,2022-04-05,秦淮区,flag 0,flag 0,1
827,2022-04-05,建邺区,flag 0,flag 0,1
828,2022-04-05,鼓楼区,flag 0,flag 0,1
829,2022-04-05,栖霞区,flag 0,flag 0,1
830,2022-04-05,雨花台区,flag 0,flag 0,1
831,2022-04-05,江宁区,flag 0,flag 0,1
832,2022-04-05,浦口区,flag 0,flag 0,1
833,2022-04-05,六合区,flag 0,flag 0,1
834,2022-04-05,江北新区,flag 0,flag 0,1
835,2022-04-05,溧水区,flag 0,flag 0,1
836,2022-04-05,高淳区,flag 0,flag 0,1
837,2022-04-03,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",1
838,2022-04-03,秦淮区,秦淮区洪武路街道现代大厦,"118.783226,32.025245",2
839,2022-04-03,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
840,2022-04-03,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
841,2022-04-03,栖霞区,尧化街道下曹村99号,"118.888552,32.115148",2
842,2022-04-02,江宁区,东山街道青山湾花园小区,"118.862601,31.967304",1
843,2022-04-02,江宁区,江宁区东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
844,2022-04-02,秦淮区,洪武路街道现代大厦,"118.783226,32.025245",2
845,2022-04-02,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
846,2022-04-02,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
847,2022-04-02,栖霞区,尧化街道下曹村99号,"118.888552,32.115148",2
848,2022-04-01,栖霞区,马群街道文康苑小区5栋,"118.896321,32.037419",1
849,2022-04-01,江宁区,东山街道青山湾花园小区,"118.862601,31.967304",2
850,2022-04-01,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
851,2022-04-01,秦淮区,洪武路街道现代大厦,"118.783226,32.025245",2
852,2022-04-01,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
853,2022-04-01,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
854,2022-04-01,栖霞区,尧化街道下曹村99号,"118.888552,32.115148",2
855,2022-03-31,江宁区,东山街道湖西雅居东苑,"118.830738,31.953223",1
856,2022-03-31,江宁区,东山街道武夷水岸家园南区2幢,"118.867318,31.965344",1
857,2022-03-31,江宁区,东山街道安和家园7幢,"118.860712,31.970145",1
858,2022-03-31,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",1
859,2022-03-31,江宁区,东山街道湖西雅居东苑,"118.830738,31.953223",1
860,2022-03-31,江宁区,武夷水岸家园南区2幢,"118.867318,31.965344",1
861,2022-03-31,江宁区,东山街道安和家园7幢,"118.860712,31.970145",1
862,2022-03-31,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",1
863,2022-03-31,江宁区,江宁区东山街道青山湾花园小区,"118.862601,31.967304",2
864,2022-03-31,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
865,2022-03-31,秦淮区,秦淮区洪武路街道现代大厦,"118.783226,32.025245",2
866,2022-03-31,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
867,2022-03-31,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
868,2022-03-31,栖霞区,马群街道文康苑5栋,"118.895235,32.037727",2
869,2022-03-31,栖霞区,尧化街道下曹村99号,"118.888552,32.115148",2
870,2022-03-22,栖霞区,栖霞区尧化街道下曹村99号,"118.888552,32.115148",2
871,2022-03-22,江宁区,江宁区东山街道湖西雅居东苑,"118.830738,31.953223",3
872,2022-03-22,江宁区,江宁区东山街道武夷水岸家园南区2幢,"118.867318,31.965344",2
873,2022-03-22,江宁区,东山街道安和家园7幢,"118.860712,31.970145",2
874,2022-03-22,江宁区,东山街道青山湾花园小区,"118.862601,31.967304",2
875,2022-03-22,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
876,2022-03-22,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",2
877,2022-03-22,秦淮区,秦淮区洪武路街道现代大厦,"118.783226,32.025245",2
878,2022-03-22,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
879,2022-03-22,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
880,2022-03-22,栖霞区,栖霞区马群街道文康苑5栋,"118.895235,32.037727",2
881,2022-03-22,栖霞区,尧化街道下曹村99号,"118.888552,32.115148",2
882,2022-03-19,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
883,2022-03-19,江宁区,东山街道湖西雅居东苑,"118.830738,31.953223",3
884,2022-03-19,江宁区,江宁区东山街道武夷水岸家园南区2幢,"118.867318,31.965344",2
885,2022-03-19,江宁区,东山街道安和家园7幢,"118.860712,31.970145",2
886,2022-03-19,江宁区,东山街道青山湾花园小区,"118.862601,31.967304",2
887,2022-03-19,江宁区,东山街道大里聚福城华庭北园18栋,"118.875289,31.997809",2
888,2022-03-19,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",2
889,2022-03-19,秦淮区,洪武路街道现代大厦,"118.783226,32.025245",2
890,2022-03-19,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
891,2022-03-19,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
892,2022-03-19,栖霞区,马群街道文康苑5栋,"118.895235,32.037727",2
893,2022-03-17,栖霞区,马群街道文康苑5栋,"118.895235,32.037727",2
894,2022-03-17,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
895,2022-03-17,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
896,2022-03-17,江宁区,东山街道湖西雅居东苑,"118.830738,31.953223",3
897,2022-03-17,江宁区,东山街道武夷水岸家园南区2幢,"118.867318,31.965344",2
898,2022-03-17,江宁区,东山街道安和家园7幢,"118.860712,31.970145",2
899,2022-03-17,江宁区,东山街道青山湾花园小区,"118.862601,31.967304",2
900,2022-03-17,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",2
901,2022-03-17,秦淮区,洪武路街道现代大厦,"118.783226,32.025245",2
902,2022-03-17,秦淮区,洪武路街道砂珠巷小区6栋,"118.783980,32.024850",2
903,2022-03-17,秦淮区,朝天宫街道评事街小区千章巷22号,"118.778806,32.029022",2
904,2022-03-17,栖霞区,马群街道文康苑5栋,"118.895235,32.037727",2
905,2022-03-16,江宁区,江宁区东山街道湖西雅居东苑,"118.830738,31.953223",3
906,2022-03-16,江宁区,东山街道武夷水岸家园南区2幢,"118.867318,31.965344",2
907,2022-03-16,江宁区,安和家园7幢,"118.860638,31.970064",2
908,2022-03-16,江宁区,青山湾花园小区,"118.862601,31.967304",2
909,2022-03-16,江宁区,秣陵街道殷巷新寓44幢,"118.837508,31.912659",2
910,2022-03-16,秦淮区,洪武路街道现代大厦,"118.783226,32.025245",2
